Date,Close
1962-01-02 00:00:00-05:00,1.555765986442566
1962-01-03 00:00:00-05:00,1.5693644285202026
1962-01-04 00:00:00-05:00,1.5537265539169312
1962-01-05 00:00:00-05:00,1.5231271982192993
1962-01-08 00:00:00-05:00,1.4945685863494873
1962-01-09 00:00:00-05:00,1.5122485160827637
1962-01-10 00:00:00-05:00,1.5149688720703125
1962-01-11 00:00:00-05:00,1.5312886238098145
1962-01-12 00:00:00-05:00,1.53400719165802
1962-01-15 00:00:00-05:00,1.5408074855804443
1962-01-16 00:00:00-05:00,1.5244883298873901
1962-01-17 00:00:00-05:00,1.5000098943710327
1962-01-18 00:00:00-05:00,1.5040889978408813
1962-01-19 00:00:00-05:00,1.5054478645324707
1962-01-22 00:00:00-05:00,1.5027284622192383
1962-01-23 00:00:00-05:00,1.4877691268920898
1962-01-24 00:00:00-05:00,1.4959300756454468
1962-01-25 00:00:00-05:00,1.4796096086502075
1962-01-26 00:00:00-05:00,1.472130537033081
1962-01-29 00:00:00-05:00,1.4469716548919678
1962-01-30 00:00:00-05:00,1.4286125898361206
1962-01-31 00:00:00-05:00,1.4741700887680054
1962-02-01 00:00:00-05:00,1.5081703662872314
1962-02-02 00:00:00-05:00,1.5176875591278076
1962-02-05 00:00:00-05:00,1.4986480474472046
1962-02-06 00:00:00-05:00,1.5002126693725586
1962-02-07 00:00:00-05:00,1.501573920249939
1962-02-08 00:00:00-05:00,1.5029337406158447
1962-02-09 00:00:00-05:00,1.5138155221939087
1962-02-12 00:00:00-05:00,1.5151737928390503
1962-02-13 00:00:00-05:00,1.490691900253296
1962-02-14 00:00:00-05:00,1.487972378730774
1962-02-15 00:00:00-05:00,1.4825315475463867
1962-02-16 00:00:00-05:00,1.4811718463897705
1962-02-19 00:00:00-05:00,1.4662104845046997
1962-02-20 00:00:00-05:00,1.4668892621994019
1962-02-21 00:00:00-05:00,1.4560095071792603
1962-02-23 00:00:00-05:00,1.4607704877853394
1962-02-26 00:00:00-05:00,1.4553290605545044
1962-02-27 00:00:00-05:00,1.4580503702163696
1962-02-28 00:00:00-05:00,1.4607704877853394
1962-03-01 00:00:00-05:00,1.478451132774353
1962-03-02 00:00:00-05:00,1.490691900253296
1962-03-05 00:00:00-05:00,1.4852514266967773
1962-03-06 00:00:00-05:00,1.4866114854812622
1962-03-07 00:00:00-05:00,1.49137282371521
1962-03-08 00:00:00-05:00,1.4947718381881714
1962-03-09 00:00:00-05:00,1.5042932033538818
1962-03-12 00:00:00-05:00,1.5029337406158447
1962-03-13 00:00:00-05:00,1.501573920249939
1962-03-14 00:00:00-05:00,1.4988517761230469
1962-03-15 00:00:00-05:00,1.4961336851119995
1962-03-16 00:00:00-05:00,1.5029337406158447
1962-03-19 00:00:00-05:00,1.5070137977600098
1962-03-20 00:00:00-05:00,1.4974920749664307
1962-03-21 00:00:00-05:00,1.4988517761230469
1962-03-22 00:00:00-05:00,1.4825315475463867
1962-03-23 00:00:00-05:00,1.487972378730774
1962-03-26 00:00:00-05:00,1.4872918128967285
1962-03-27 00:00:00-05:00,1.459409236907959
1962-03-28 00:00:00-05:00,1.4675706624984741
1962-03-29 00:00:00-05:00,1.4634895324707031
1962-03-30 00:00:00-05:00,1.4492087364196777
1962-04-02 00:00:00-05:00,1.4294867515563965
1962-04-03 00:00:00-05:00,1.3941231966018677
1962-04-04 00:00:00-05:00,1.388003945350647
1962-04-05 00:00:00-05:00,1.4172468185424805
1962-04-06 00:00:00-05:00,1.4158854484558105
1962-04-09 00:00:00-05:00,1.4172468185424805
1962-04-10 00:00:00-05:00,1.4226855039596558
1962-04-11 00:00:00-05:00,1.4036449193954468
1962-04-12 00:00:00-05:00,1.3886833190917969
1962-04-13 00:00:00-05:00,1.4090847969055176
1962-04-16 00:00:00-05:00,1.4077244997024536
1962-04-17 00:00:00-05:00,1.4145257472991943
1962-04-18 00:00:00-05:00,1.4118051528930664
1962-04-19 00:00:00-05:00,1.4118051528930664
1962-04-23 00:00:00-05:00,1.410444974899292
1962-04-24 00:00:00-05:00,1.4090847969055176
1962-04-25 00:00:00-05:00,1.3941231966018677
1962-04-26 00:00:00-05:00,1.3587596416473389
1962-04-27 00:00:00-05:00,1.320677399635315
1962-04-30 00:00:00-04:00,1.2349892854690552
1962-05-01 00:00:00-04:00,1.2567524909973145
1962-05-02 00:00:00-04:00,1.285314679145813
1962-05-03 00:00:00-04:00,1.3118363618850708
1962-05-04 00:00:00-04:00,1.3220362663269043
1962-05-07 00:00:00-04:00,1.2927947044372559
1962-05-08 00:00:00-04:00,1.2501484155654907
1962-05-09 00:00:00-04:00,1.2270225286483765
1962-05-10 00:00:00-04:00,1.2324645519256592
1962-05-11 00:00:00-04:00,1.213418960571289
1962-05-14 00:00:00-04:00,1.2365449666976929
1962-05-15 00:00:00-04:00,1.2297435998916626
1962-05-16 00:00:00-04:00,1.2433466911315918
1962-05-17 00:00:00-04:00,1.2215814590454102
1962-05-18 00:00:00-04:00,1.2283828258514404
1962-05-21 00:00:00-04:00,1.2243021726608276
1962-05-22 00:00:00-04:00,1.1834913492202759
1962-05-23 00:00:00-04:00,1.1297584772109985
1962-05-24 00:00:00-04:00,1.0828264951705933
1962-05-25 00:00:00-04:00,1.0841872692108154
1962-05-28 00:00:00-04:00,0.9821616411209106
1962-05-29 00:00:00-04:00,1.042016625404358
1962-05-31 00:00:00-04:00,1.0678629875183105
1962-06-01 00:00:00-04:00,1.047458291053772
1962-06-04 00:00:00-04:00,0.9794417023658752
1962-06-05 00:00:00-04:00,0.9906643033027649
1962-06-06 00:00:00-04:00,0.9944058060646057
1962-06-07 00:00:00-04:00,1.0066490173339844
1962-06-08 00:00:00-04:00,1.0100492238998413
1962-06-11 00:00:00-04:00,0.976720929145813
1962-06-12 00:00:00-04:00,0.9117646813392639
1962-06-13 00:00:00-04:00,0.8777562379837036
1962-06-14 00:00:00-04:00,0.8325251936912537
1962-06-15 00:00:00-04:00,0.9073436260223389
1962-06-18 00:00:00-04:00,0.8971414566040039
1962-06-19 00:00:00-04:00,0.9141455888748169
1962-06-20 00:00:00-04:00,0.8923801183700562
1962-06-21 00:00:00-04:00,0.8590517640113831
1962-06-22 00:00:00-04:00,0.8706148266792297
1962-06-25 00:00:00-04:00,0.9046232104301453
1962-06-26 00:00:00-04:00,0.8706148266792297
1962-06-27 00:00:00-04:00,0.9059834480285645
1962-06-28 00:00:00-04:00,0.9359104633331299
1962-06-29 00:00:00-04:00,0.9229876399040222
1962-07-02 00:00:00-04:00,0.9522347450256348
1962-07-03 00:00:00-04:00,0.9563155174255371
1962-07-05 00:00:00-04:00,0.9522347450256348
1962-07-06 00:00:00-04:00,0.9386317133903503
1962-07-09 00:00:00-04:00,0.9529155492782593
1962-07-10 00:00:00-04:00,0.9760403633117676
1962-07-11 00:00:00-04:00,1.018550992012024
1962-07-12 00:00:00-04:00,1.0311335325241089
1962-07-13 00:00:00-04:00,1.0236520767211914
1962-07-16 00:00:00-04:00,1.0406568050384521
1962-07-17 00:00:00-04:00,1.006988286972046
1962-07-18 00:00:00-04:00,0.9937253594398499
1962-07-19 00:00:00-04:00,0.9998466968536377
1962-07-20 00:00:00-04:00,1.0120898485183716
1962-07-23 00:00:00-04:00,1.0148106813430786
1962-07-24 00:00:00-04:00,0.9882835149765015
1962-07-25 00:00:00-04:00,0.9998466968536377
1962-07-26 00:00:00-04:00,1.0052878856658936
1962-07-27 00:00:00-04:00,1.0226324796676636
1962-07-30 00:00:00-04:00,1.053919792175293
1962-07-31 00:00:00-04:00,1.0528991222381592
1962-08-01 00:00:00-04:00,1.0236520767211914
1962-08-02 00:00:00-04:00,1.0494990348815918
1962-08-03 00:00:00-04:00,1.047458291053772
1962-08-06 00:00:00-04:00,1.0338554382324219
1962-08-07 00:00:00-04:00,1.0156910419464111
1962-08-08 00:00:00-04:00,1.038820743560791
1962-08-09 00:00:00-04:00,1.0245352983474731
1962-08-10 00:00:00-04:00,1.0224944353103638
1962-08-13 00:00:00-04:00,1.0306576490402222
1962-08-14 00:00:00-04:00,1.0503857135772705
1962-08-15 00:00:00-04:00,1.0517466068267822
1962-08-16 00:00:00-04:00,1.0510666370391846
1962-08-17 00:00:00-04:00,1.0599100589752197
1962-08-20 00:00:00-04:00,1.0714747905731201
1962-08-21 00:00:00-04:00,1.0687545537948608
1962-08-22 00:00:00-04:00,1.112973928451538
1962-08-23 00:00:00-04:00,1.117056131362915
1962-08-24 00:00:00-04:00,1.112973928451538
1962-08-27 00:00:00-04:00,1.110253095626831
1962-08-28 00:00:00-04:00,1.070796251296997
1962-08-29 00:00:00-04:00,1.0639920234680176
1962-08-30 00:00:00-04:00,1.0551486015319824
1962-08-31 00:00:00-04:00,1.07827889919281
1962-09-04 00:00:00-04:00,1.054467797279358
1962-09-05 00:00:00-04:00,1.0422223806381226
1962-09-06 00:00:00-04:00,1.0558286905288696
1962-09-07 00:00:00-04:00,1.0401813983917236
1962-09-10 00:00:00-04:00,1.0456242561340332
1962-09-11 00:00:00-04:00,1.0395021438598633
1962-09-12 00:00:00-04:00,1.0439231395721436
1962-09-13 00:00:00-04:00,1.0435830354690552
1962-09-14 00:00:00-04:00,1.0565087795257568
1962-09-17 00:00:00-04:00,1.074877142906189
1962-09-18 00:00:00-04:00,1.0667130947113037
1962-09-19 00:00:00-04:00,1.0510666370391846
1962-09-20 00:00:00-04:00,1.041541337966919
1962-09-21 00:00:00-04:00,1.0252147912979126
1962-09-24 00:00:00-04:00,0.9850773811340332
1962-09-25 00:00:00-04:00,1.0048056840896606
1962-09-26 00:00:00-04:00,0.9673896431922913
1962-09-27 00:00:00-04:00,0.9524226784706116
1962-09-28 00:00:00-04:00,0.9619462490081787
1962-10-01 00:00:00-04:00,0.9262315034866333
1962-10-02 00:00:00-04:00,0.9534430503845215
1962-10-03 00:00:00-04:00,0.948340654373169
1962-10-04 00:00:00-04:00,0.9735118746757507
1962-10-05 00:00:00-04:00,0.9803152084350586
1962-10-08 00:00:00-04:00,0.978954017162323
1962-10-09 00:00:00-04:00,0.996642529964447
1962-10-10 00:00:00-04:00,0.9772540330886841
1962-10-11 00:00:00-04:00,0.9687495231628418
1962-10-12 00:00:00-04:00,0.9667091965675354
1962-10-15 00:00:00-04:00,0.9986827373504639
1962-10-16 00:00:00-04:00,0.9728321433067322
1962-10-17 00:00:00-04:00,0.9837164282798767
1962-10-18 00:00:00-04:00,0.9663684964179993
1962-10-19 00:00:00-04:00,0.9473211169242859
1962-10-22 00:00:00-04:00,0.9333739876747131
1962-10-23 00:00:00-04:00,0.897998571395874
1962-10-24 00:00:00-04:00,0.925210177898407
1962-10-25 00:00:00-04:00,0.9211288094520569
1962-10-26 00:00:00-04:00,0.9020801782608032
1962-10-29 00:00:00-05:00,0.9374566674232483
1962-10-30 00:00:00-05:00,0.9571848511695862
1962-10-31 00:00:00-05:00,0.9415382146835327
1962-11-01 00:00:00-05:00,0.9578643441200256
1962-11-02 00:00:00-05:00,0.9721518158912659
1962-11-05 00:00:00-05:00,0.9839228987693787
1962-11-07 00:00:00-05:00,0.9832428097724915
1962-11-08 00:00:00-05:00,0.9669120907783508
1962-11-09 00:00:00-05:00,0.9832428097724915
1962-11-12 00:00:00-05:00,1.0165847539901733
1962-11-13 00:00:00-05:00,0.9982125163078308
1962-11-14 00:00:00-05:00,1.0193055868148804
1962-11-15 00:00:00-05:00,1.0138622522354126
1962-11-16 00:00:00-05:00,1.0301933288574219
1962-11-19 00:00:00-05:00,1.0125020742416382
1962-11-20 00:00:00-05:00,1.0244100093841553
1962-11-21 00:00:00-05:00,1.0267910957336426
1962-11-23 00:00:00-05:00,1.0560505390167236
1962-11-26 00:00:00-05:00,1.0580918788909912
1962-11-27 00:00:00-05:00,1.0744222402572632
1962-11-28 00:00:00-05:00,1.0819075107574463
1962-11-29 00:00:00-05:00,1.091433048248291
1962-11-30 00:00:00-05:00,1.0846288204193115
1962-12-03 00:00:00-05:00,1.065576195716858
1962-12-04 00:00:00-05:00,1.0893925428390503
1962-12-05 00:00:00-05:00,1.0853099822998047
1962-12-06 00:00:00-05:00,1.0846288204193115
1962-12-07 00:00:00-05:00,1.0819075107574463
1962-12-10 00:00:00-05:00,1.0587725639343262
1962-12-11 00:00:00-05:00,1.0546891689300537
1962-12-12 00:00:00-05:00,1.0716997385025024
1962-12-13 00:00:00-05:00,1.0560505390167236
1962-12-14 00:00:00-05:00,1.0601332187652588
1962-12-17 00:00:00-05:00,1.0478850603103638
1962-12-18 00:00:00-05:00,1.0404000282287598
1962-12-19 00:00:00-05:00,1.0672776699066162
1962-12-20 00:00:00-05:00,1.0672776699066162
1962-12-21 00:00:00-05:00,1.048565149307251
1962-12-24 00:00:00-05:00,1.0723810195922852
1962-12-26 00:00:00-05:00,1.0716997385025024
1962-12-27 00:00:00-05:00,1.064215898513794
1962-12-28 00:00:00-05:00,1.0682982206344604
1962-12-31 00:00:00-05:00,1.0614944696426392
1963-01-02 00:00:00-05:00,1.0472041368484497
1963-01-03 00:00:00-05:00,1.0791858434677124
1963-01-04 00:00:00-05:00,1.080546498298645
1963-01-07 00:00:00-05:00,1.0716997385025024
1963-01-08 00:00:00-05:00,1.0982376337051392
1963-01-09 00:00:00-05:00,1.0989186763763428
1963-01-10 00:00:00-05:00,1.1064029932022095
1963-01-11 00:00:00-05:00,1.1098051071166992
1963-01-14 00:00:00-05:00,1.1274964809417725
1963-01-15 00:00:00-05:00,1.129538655281067
1963-01-16 00:00:00-05:00,1.1118457317352295
1963-01-17 00:00:00-05:00,1.126136064529419
1963-01-18 00:00:00-05:00,1.1227335929870605
1963-01-21 00:00:00-05:00,1.126815676689148
1963-01-22 00:00:00-05:00,1.1288578510284424
1963-01-23 00:00:00-05:00,1.1274964809417725
1963-01-24 00:00:00-05:00,1.1322602033615112
1963-01-25 00:00:00-05:00,1.1390650272369385
1963-01-28 00:00:00-05:00,1.155395746231079
1963-01-29 00:00:00-05:00,1.1479101181030273
1963-01-30 00:00:00-05:00,1.1417862176895142
1963-01-31 00:00:00-05:00,1.1533534526824951
1963-02-01 00:00:00-05:00,1.1533534526824951
1963-02-04 00:00:00-05:00,1.1438279151916504
1963-02-05 00:00:00-05:00,1.1461421251296997
1963-02-06 00:00:00-05:00,1.1386553049087524
1963-02-07 00:00:00-05:00,1.1406965255737305
1963-02-08 00:00:00-05:00,1.143418550491333
1963-02-11 00:00:00-05:00,1.137294054031372
1963-02-12 00:00:00-05:00,1.1393355131149292
1963-02-13 00:00:00-05:00,1.136613130569458
1963-02-14 00:00:00-05:00,1.137294054031372
1963-02-15 00:00:00-05:00,1.1400171518325806
1963-02-18 00:00:00-05:00,1.1376336812973022
1963-02-19 00:00:00-05:00,1.1284455060958862
1963-02-20 00:00:00-05:00,1.1189173460006714
1963-02-21 00:00:00-05:00,1.1168755292892456
1963-02-25 00:00:00-05:00,1.0998610258102417
1963-02-26 00:00:00-05:00,1.107347846031189
1963-02-27 00:00:00-05:00,1.1032633781433105
1963-02-28 00:00:00-05:00,1.0882899761199951
1963-03-01 00:00:00-05:00,1.0814836025238037
1963-03-04 00:00:00-05:00,1.0984985828399658
1963-03-05 00:00:00-05:00,1.093734622001648
1963-03-06 00:00:00-05:00,1.10224187374115
1963-03-07 00:00:00-05:00,1.112791895866394
1963-03-08 00:00:00-05:00,1.1121116876602173
1963-03-11 00:00:00-05:00,1.1114310026168823
1963-03-12 00:00:00-05:00,1.1107492446899414
1963-03-13 00:00:00-05:00,1.112791895866394
1963-03-14 00:00:00-05:00,1.1161952018737793
1963-03-15 00:00:00-05:00,1.1250425577163696
1963-03-18 00:00:00-05:00,1.1148337125778198
1963-03-19 00:00:00-05:00,1.1161952018737793
1963-03-20 00:00:00-05:00,1.1270850896835327
1963-03-21 00:00:00-05:00,1.11959707736969
1963-03-22 00:00:00-05:00,1.1277655363082886
1963-03-25 00:00:00-05:00,1.1257234811782837
1963-03-26 00:00:00-05:00,1.133209466934204
1963-03-27 00:00:00-05:00,1.1461421251296997
1963-03-28 00:00:00-05:00,1.1454614400863647
1963-03-29 00:00:00-05:00,1.1461421251296997
1963-04-01 00:00:00-05:00,1.1461421251296997
1963-04-02 00:00:00-05:00,1.136613130569458
1963-04-03 00:00:00-05:00,1.1495451927185059
1963-04-04 00:00:00-05:00,1.1675809621810913
1963-04-05 00:00:00-05:00,1.2033131122589111
1963-04-08 00:00:00-05:00,1.2240718603134155
1963-04-09 00:00:00-05:00,1.2107994556427002
1963-04-10 00:00:00-05:00,1.2043334245681763
1963-04-11 00:00:00-05:00,1.2148833274841309
1963-04-15 00:00:00-05:00,1.214202642440796
1963-04-16 00:00:00-05:00,1.2053546905517578
1963-04-17 00:00:00-05:00,1.1992287635803223
1963-04-18 00:00:00-05:00,1.1992287635803223
1963-04-19 00:00:00-05:00,1.2250925302505493
1963-04-22 00:00:00-05:00,1.244149088859558
1963-04-23 00:00:00-05:00,1.2550404071807861
1963-04-24 00:00:00-05:00,1.2591235637664795
1963-04-25 00:00:00-05:00,1.2649081945419312
1963-04-26 00:00:00-05:00,1.2795405387878418
1963-04-29 00:00:00-04:00,1.2754570245742798
1963-04-30 00:00:00-04:00,1.2625253200531006
1963-05-01 00:00:00-04:00,1.265928864479065
1963-05-02 00:00:00-04:00,1.2761377096176147
1963-05-03 00:00:00-04:00,1.2672898769378662
1963-05-06 00:00:00-04:00,1.247551679611206
1963-05-07 00:00:00-04:00,1.2533551454544067
1963-05-08 00:00:00-04:00,1.2798198461532593
1963-05-09 00:00:00-04:00,1.281181812286377
1963-05-10 00:00:00-04:00,1.2934342622756958
1963-05-13 00:00:00-04:00,1.283223271369934
1963-05-14 00:00:00-04:00,1.281181812286377
1963-05-15 00:00:00-04:00,1.285266399383545
1963-05-16 00:00:00-04:00,1.2798198461532593
1963-05-17 00:00:00-04:00,1.271651268005371
1963-05-20 00:00:00-04:00,1.2600785493850708
1963-05-21 00:00:00-04:00,1.271651268005371
1963-05-22 00:00:00-04:00,1.268929123878479
1963-05-23 00:00:00-04:00,1.2648431062698364
1963-05-24 00:00:00-04:00,1.260758638381958
1963-05-27 00:00:00-04:00,1.2471435070037842
1963-05-28 00:00:00-04:00,1.2525891065597534
1963-05-29 00:00:00-04:00,1.2798198461532593
1963-05-31 00:00:00-04:00,1.2995623350143433
1963-06-03 00:00:00-04:00,1.2886700630187988
1963-06-04 00:00:00-04:00,1.290712833404541
1963-06-05 00:00:00-04:00,1.2798198461532593
1963-06-06 00:00:00-04:00,1.2798198461532593
1963-06-07 00:00:00-04:00,1.2750545740127563
1963-06-10 00:00:00-04:00,1.2587172985076904
1963-06-11 00:00:00-04:00,1.2662060260772705
1963-06-12 00:00:00-04:00,1.2750545740127563
1963-06-13 00:00:00-04:00,1.262120008468628
1963-06-14 00:00:00-04:00,1.2614392042160034
1963-06-17 00:00:00-04:00,1.250548005104065
1963-06-18 00:00:00-04:00,1.2485055923461914
1963-06-19 00:00:00-04:00,1.2444208860397339
1963-06-20 00:00:00-04:00,1.238294243812561
1963-06-21 00:00:00-04:00,1.2403370141983032
1963-06-24 00:00:00-04:00,1.2226364612579346
1963-06-25 00:00:00-04:00,1.2165100574493408
1963-06-26 00:00:00-04:00,1.1947251558303833
1963-06-27 00:00:00-04:00,1.1824721097946167
1963-06-28 00:00:00-04:00,1.187917709350586
1963-07-01 00:00:00-04:00,1.161368489265442
1963-07-02 00:00:00-04:00,1.194044589996338
1963-07-03 00:00:00-04:00,1.2028945684432983
1963-07-05 00:00:00-04:00,1.211745262145996
1963-07-08 00:00:00-04:00,1.1872375011444092
1963-07-09 00:00:00-04:00,1.2005130052566528
1963-07-10 00:00:00-04:00,1.189960241317749
1963-07-11 00:00:00-04:00,1.1817911863327026
1963-07-12 00:00:00-04:00,1.1749837398529053
1963-07-15 00:00:00-04:00,1.177706241607666
1963-07-16 00:00:00-04:00,1.185195803642273
1963-07-17 00:00:00-04:00,1.1790692806243896
1963-07-18 00:00:00-04:00,1.1695383787155151
1963-07-19 00:00:00-04:00,1.1688580513000488
1963-07-22 00:00:00-04:00,1.1654525995254517
1963-07-23 00:00:00-04:00,1.1620500087738037
1963-07-24 00:00:00-04:00,1.1668150424957275
1963-07-25 00:00:00-04:00,1.168176531791687
1963-07-26 00:00:00-04:00,1.1749837398529053
1963-07-29 00:00:00-04:00,1.1790692806243896
1963-07-30 00:00:00-04:00,1.2062983512878418
1963-07-31 00:00:00-04:00,1.183152198791504
1963-08-01 00:00:00-04:00,1.1845148801803589
1963-08-02 00:00:00-04:00,1.1763463020324707
1963-08-05 00:00:00-04:00,1.1920018196105957
1963-08-06 00:00:00-04:00,1.2031694650650024
1963-08-07 00:00:00-04:00,1.19057297706604
1963-08-08 00:00:00-04:00,1.195680022239685
1963-08-09 00:00:00-04:00,1.2079360485076904
1963-08-12 00:00:00-04:00,1.2133828401565552
1963-08-13 00:00:00-04:00,1.2372149229049683
1963-08-14 00:00:00-04:00,1.2447052001953125
1963-08-15 00:00:00-04:00,1.236533761024475
1963-08-16 00:00:00-04:00,1.2324485778808594
1963-08-19 00:00:00-04:00,1.2310861349105835
1963-08-20 00:00:00-04:00,1.2161065340042114
1963-08-21 00:00:00-04:00,1.2222347259521484
1963-08-22 00:00:00-04:00,1.2324485778808594
1963-08-23 00:00:00-04:00,1.2215536832809448
1963-08-26 00:00:00-04:00,1.2256394624710083
1963-08-27 00:00:00-04:00,1.2038509845733643
1963-08-28 00:00:00-04:00,1.2079360485076904
1963-08-29 00:00:00-04:00,1.2052116394042969
1963-08-30 00:00:00-04:00,1.2113405466079712
